tag,slug,title,description,icon,content,language_id,region,content_type,created_by,cosmos_language_id,questions,level,standalone
action-card,res-action-card-birth-and-emergency-plan,Birth and emergency plan,Birth and emergency plan,629be6ec5c9b4d6f85fb8eb29d5cebf9,0e3eef0b9abd49748ad9edbd2a8fc715,,africa,original,frederikke@maternity.dk,,,,
action-card,res-action-card-interventions-for-common-physiological-symptoms,Interventions for common physiological symptoms,Interventions for common physiological symptoms,c05de4af04cb450b8f2a34eb453f92f7,cc702a09b6084a6489b1d51d6c140ba7,,africa,original,frederikke@maternity.dk,,,,
action-card,res-action-card-significant-symptoms-of-antenatal-complications,Significant Symptoms of Antenatal Complications,Significant Symptoms of Antenatal Complications,ee44967431cf4a71afe85feb1ce1fcf6,8f1e5e44e273419e982321551cea6243,,africa,original,natalia@maternity.dk,,,,
action-card,res-action-card-threatened-preterm-labour,Threatened Preterm Labour,Threatened Preterm Labour,e5a2affc80804bc0aff16edd7531cb79,53bec114f7854f56a047d61b146ca7fe,,africa,original,natalia@maternity.dk,,,,
action-card,res-action-card-mother,Mother,Mother,503508ba86f44cacaa3790798c56aafd,79c6480235b14904a9f5c8047700e18a,,africa,original,frederikke@maternity.dk,,,,
action-card,res-action-card-newborn,Newborn,Newborn,48a775834d1f4d0cbd87df8868515eba,9bc7399543b24f5b8dd103d4d905fcfe,,africa,original,natalia@maternity.dk,,,,
action-card,res-action-card-breastfeeding-and-contraception,Breastfeeding and contraception,Breastfeeding and contraception,14fe6e6cbc5f477ba474890f2ff897f3,16cb982f8e6e4648af09c14e03259c3f,,africa,original,natalia@maternity.dk,,,,
action-card,res-action-card-bmi-calculation,BMI calculation,BMI calculation,,1dc2ef2181724bf4b735352e580f73b8,,africa,original,sonel@afidigitalservices.com,,,,
action-card,res-action-card-special-anc-for-women-with-gdm,Special ANC for women with GDM,Special ANC for women with GDM,,566dd36fb2604d459a3780168bae801b,,africa,original,sarah@maternity.dk,,,,
action-card,res-action-card-bmi-calculation-and-recommended-weight-gain-in-pregnancy,BMI calculation and recommended weight gain in pregnancy,BMI calculation and recommended weight gain in pregnancy,,82f8ee568f4842b3b82dfe11558294ed,,africa,original,nanna@maternity.dk,,,,
action-card,res-action-card-calculation-of-energy-requirement,Calculation of energy requirement,Calculation of energy requirement,,a9bce7b82d564c61ba7531000c0415f6,,africa,original,nanna@maternity.dk,,,,
action-card,res-action-card-simple-and-complex-carbohydrates-selection,Simple and complex carbohydrates selection,Simple and complex carbohydrates selection,,c28b66026bab488dbd4aefb50fb44f95,,africa,original,sarah@maternity.dk,,,,
action-card,res-action-card-medical-nutrition-therapy-and-meal-plan-for-gdm,Medical Nutrition Therapy and Meal plan for GDM,Medical Nutrition Therapy and Meal plan for GDM,,fdde6c3412e542e59057e20693f6a796,,africa,original,sarah@maternity.dk,,,,
action-card,res-action-card-insulin-therapy-during-labour,Insulin therapy during labour,Insulin therapy during labour,,04c98675d5664e61ad558680a7d97e48,,africa,original,nanna@maternity.dk,,,,
action-card,res-action-card-postpartum-care-of-women-with-gdm,Postpartum care of women with GDM,Postpartum care of women with GDM,,e11e6e62cf0f4bf99591b956ddd17e3b,,africa,original,sarah@maternity.dk,,,,
action-card,res-action-card-pre-conception-counselling-of-diabetic-women,Pre-conception counselling of diabetic women,Pre-conception counselling of diabetic women,,9a9cee2b01904b079b0b2998b07a07c4,,africa,original,sarah@maternity.dk,,,,
action-card,res-action-card-hypoglycemia-in-women-with-gdm,Hypoglycemia in women with GDM,Hypoglycemia in women with GDM,,9936db6b2d7b454d9fe4a46714a5b5f0,,africa,original,sarah@maternity.dk,,,,
action-card,res-action-card-neonatal-hypoglycemia,Neonatal hypoglycemia,Neonatal hypoglycemia,,b7479dc341704520a180fa38f6dfc9f1,,africa,original,nanna@maternity.dk,,,,
action-card,res-action-card-partograph,Partograph,Partograph,fcf1cc7fbd1b41979a65254f7c9cb728,4f1a9f79541a42c9bbea761c02e7b99b,,africa,original,nanna@maternity.dk,,,,
action-card,res-action-card-advance-neonatal-resuscitation,Advance Neonatal Resuscitation,Advance Neonatal Resuscitation,2ed5f3ec0fde4625929c00f94c849400,0ad6ccd91b4f43bf8839fb2d7b523747,,africa,original,neelam@maternity.dk,,,,
action-card,res-action-card-immunization,Immunization,Immunization,2b2406fd39cf4c7fa8f99906174a7d11,433b63723134482da4f093a525328ed2,,africa,original,sonel@afidigitalservices.com,,,,
action-card,res-action-card-local-infection,Local infection,Local infection,fe7c0f88755041758d444cc8546e2918,fac318c24d79461f99c2955ea687210d,,africa,original,sonel@afidigitalservices.com,,,,
action-card,res-action-card-newborn-weight-monitoring-india,Newborn weight monitoring India,Newborn weight monitoring India,b548f30c70c14090aa7dc20fe64d67a0,111de07021fd4b988a3e82277e0eba16,,africa,original,sonel@afidigitalservices.com,,,,
action-card,res-action-card-missed-pill-regime,Missed pill regime,Missed pill regime,6f337ff2ff784db9a6960b640278557b,d60fa696c4ef416c9c214ab35bff0cc8,,africa,original,sonel@afidigitalservices.com,,,,
action-card,res-action-card-timing-of-initiation-of-contraceptive-methods,Timing of initiation of contraceptive methods,Timing of initiation of contraceptive methods,999b6052f5d54270bf03c33dac8b7dcb,48438bc293f14b46aa429b0b8d3c8d3c,,africa,original,neelam@maternity.dk,,,,
action-card,res-action-card-mec-wheel,MEC Wheel,MEC Wheel,817823df368c434d9bfc9159e06474ff,d2521f6b694b4b8981aa1ea3c1973cba,,africa,original,neelam@maternity.dk,,,,
action-card,res-action-card-untitled-resource,Untitled Resource,Untitled Resource,,240c6c9e30e642c1beb51e7af929716c,,africa,original,neelam@maternity.dk,,,,
action-card,res-action-card-short-acting-reversible-contraceptives-sarcs,Short acting reversible contraceptives (SARCs),Short acting reversible contraceptives (SARCs),2cd6457a31804361a2c4529f3432d77e,a8428dc4755642cfb7d3006ec9c84a4f,,africa,original,neelam@maternity.dk,,,,
action-card,res-action-card-long-acting-reversible-contraceptives-larcs,Long acting reversible contraceptives (LARCs),Long acting reversible contraceptives (LARCs),4269da4f3502443b9e7399f238324817,f764fba3713c4cdebbf9e40f2e1178c9,,africa,original,neelam@maternity.dk,,,,
action-card,res-action-card-contraceptive-counselling-ind,Contraceptive counselling (IND),Contraceptive counselling (IND),02593789a39e4185a0411c6d75607833,4954ed9fc3ef409fbf6020eecfc49f9a,,africa,original,neelam@maternity.dk,,,,
action-card,res-action-card-mother-new-2025,Mother (New 2025),Mother (New 2025),503508ba86f44cacaa3790798c56aafd,b4e54cf9e3284763b6ba2aeebce56865,,africa,original,frederikke@maternity.dk,,,,
action-card,res-action-card-pregnancy-checklist,Pregnancy checklist,Pregnancy checklist,254ce7ebad18407c92a8c803ccdc2c5a,879302cb9c634972a19586cdfeb2eee6,,africa,original,nanna@maternity.dk,,,,
action-card,res-action-card-nutrition-and-lifestyle-indonesia,Nutrition and lifestyle (Indonesia),Nutrition and lifestyle (Indonesia),ec478579711044beab3a87ec5d3de065,c6437961cc5c46e4a7ddc57e13ba8207,,africa,original,frederikke@maternity.dk,,,,
procedure,res-procedure-naso-and-orogastric-tube,Naso- and Orogastric Tube,Naso- and Orogastric Tube,ff724284364e46e7afe2fc9b3d181b62,187f779d3c794f61a2f174266b1ab6ac,,africa,original,juliemollar@maternity.dk,,,,
procedure,res-procedure-kangaroo-mother-care,Kangaroo Mother Care,Kangaroo Mother Care,b0f7f2c09f0b41c590f3c0dd0444611b,8e8acf06d74042af8976fde4d4bfcefc,,africa,original,aditya@maternity.dk,,,,
procedure,res-procedure-surgical-hand-washing-handrub,Surgical hand washing (handrub),Surgical hand washing (handrub),,c343ffc273484af28d442365594c7259,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-protocol-of-clamping-umbilical-cord,Protocol of clamping umbilical cord,Protocol of clamping umbilical cord,,d4c92018f2974fe4b8f7af11d3c6819f,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-symptoms-of-covid-19,Symptoms of COVID-19,Symptoms of COVID-19,22e4ecc6000b4df3a316c0289063c6d8,814290ef23944cbdadde24996fe44b1d,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-are-pregnant-women-an-at-risk-group,Are Pregnant Women an ‘At Risk’ Group?,Are Pregnant Women an ‘At Risk’ Group?,a123a077eeb240bca61f489a6654285a,422ef92057b64b53b1ae31a5e8c2598a,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-vertical-transmission-and-newborn-risk,Vertical Transmission and Newborn Risk,Vertical Transmission and Newborn Risk,7f629b299711445a870bd20161a4c67f,dbdb4949dfaa43a39a64a23c05ea845e,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-care-during-pregnancy-and-birth,Care during pregnancy and birth,Care during pregnancy and birth,111bd30c2c0344548d78ee64863d898b,958a2d16979b4b17a901e2ddaf032867,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-breastfeeding-and-covid-19,Breastfeeding and COVID-19,Breastfeeding and COVID-19,14fe6e6cbc5f477ba474890f2ff897f3,074ba36f312e402d95da4a1455dc929e,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-minimize-the-spread-of-covid-19-at-the-health-facility,Minimize the spread of COVID-19 at the health facility,Minimize the spread of COVID-19 at the health facility,3033afdbf1634cb384f8778a3d61e5da,18d70d181d9a49b6a2a72de91928833f,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-five-steps-to-beat-covid-19,Five steps to beat COVID-19,Five steps to beat COVID-19,4f1a9f433da242608a0f89e438646804,fe4a2c5f4f83477980c6544fab09a135,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-donning-and-doffing,Donning and Doffing,Donning and Doffing,b64c6f9d65e548f19d5ee04688ddb31e,38d8557b89e1446fba453004133f5652,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-how-to-make-sodium-hypochlorite-solution,How to make Sodium Hypochlorite solution,How to make Sodium Hypochlorite solution,481f4b0346fd4fe787c22c0cfbe9652a,f7f7840493e649bbabf315b54909433b,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-bio-medical-waste-management,Bio-Medical Waste Management,Bio-Medical Waste Management,67cb9c62b66f4e06a3dc3b71e1db0468,a05bb4f90c264a7d8a5a4802b575400c,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-initial-assessment,Initial assessment,Initial assessment,6afeba56b3f543dabb7ffc3f7ce2ed5f,0aeb6cc3068a42418192b8f62556b1b3,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-calculate-due-date-and-ga,Calculate due date and GA,Calculate due date and GA,18f20b9d04424b7388b2bf01ed45b3db,76d61eb279c74cc2b291ab243d9afeda,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-abdominal-examination,Abdominal examination,Abdominal examination,2c06b78336a040dfa864dec62c020008,44a7039d15654761947f1c0ff156a18b,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-vaginal-examination,Vaginal examination,Vaginal examination,34a43a253a92403bbca66985d2af6323,3e70bdfe89c5453f8ae160caefb4fc5e,,africa,original,frederikke@maternity.dk,,,,
procedure,res-procedure-monitoring,Monitoring,Monitoring,0ebb49f797a0481191f51cbb7b4ef5d1,09b3eaa5f56d4357ad6c8edcda2d5a1b,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-disinfection-of-newborn-care-unit,Disinfection of Newborn Care Unit,Disinfection of Newborn Care Unit,b32199b8f98e4afca7e1fefd7dcc137a,ece5efd10c5e4b0ea0afe1f70629cfff,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-india-umbilical-vein-catheterisation,India Umbilical Vein Catheterisation,India Umbilical Vein Catheterisation,314c02db8335412c9c7d051c4e3b3c2c,b4b421409fa4423ba2b98ac641b23c78,,africa,original,nanna@maternity.dk,,,,
procedure,res-procedure-initial-assessment-sheet,Initial Assessment Sheet,Initial Assessment Sheet,6afeba56b3f543dabb7ffc3f7ce2ed5f,503f32bb75a14bbdb7df1fe748950c7c,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ias-immediate-response-to-an-emergency-for-pregnant-woman,IAS: Immediate response to an emergency for pregnant woman,IAS: Immediate response to an emergency for pregnant woman,ca84a83ddef4495bb9edacdbe4ffe94d,abb18263a13d4cde890f88a4312f1f72,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ias-listen-to-a-woman-s-complaint,IAS: Listen to a woman's complaint,IAS: Listen to a woman's complaint,6afeba56b3f543dabb7ffc3f7ce2ed5f,61cffd1b3d064593adf25357ef28660d,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ias-women-s-general-information-and-obstetrical-history,IAS: Women's general information and obstetrical history,IAS: Women's general information and obstetrical history,7e043d693a9d4e80abc611d37a2ce57d,7959aa1e3e4d4ff09adc03e382184802,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-untitled-resource,Untitled Resource,Untitled Resource,,79f263618bb041aea7e97c713f95ef85,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ias-assess-the-delivery-progress-decide-stage-of-labour,IAS: Assess the delivery progress - decide stage of labour,IAS: Assess the delivery progress - decide stage of labour,,ffed20cd8f78464a8521ae5a154cd0c7,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ias-asses-the-delivery-progress-latent-phase,IAS: Asses the delivery progress - Latent phase,IAS: Asses the delivery progress - Latent phase,,8fbeb61ab5574506a85dbd234c3eb1f0,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ias-assess-the-delivery-progress-active-phase,IAS: Assess the delivery progress - Active phase,IAS: Assess the delivery progress - Active phase,,d698e7df5a7b4d3b9c42dcf8d9fa8368,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ias-assess-the-delivery-progress-second-phase,IAS: Assess the delivery progress - Second phase,IAS: Assess the delivery progress - Second phase,,22b2e1aad19743fdadb039e16ffe59fa,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ias-observe-maternal-condition,IAS: Observe maternal condition,IAS: Observe maternal condition,0ef84f4bdc3949fab651f9c06dfe57e2,58745b26e84d4094a7a005ef8424d1cf,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-ais-observe-fetal-condition,AIS: Observe fetal condition,AIS: Observe fetal condition,2c06b78336a040dfa864dec62c020008,65920bd6ed844ac1bae45ef393962c5b,,africa,original,katrine@maternity.dk,,,,
procedure,res-procedure-home-isolation-guidelines,Home Isolation Guidelines,Home Isolation Guidelines,6afeba56b3f543dabb7ffc3f7ce2ed5f,1caf0ebf8b4741d8b6d00697c0e9c208,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-antenatal-care-and-clinical-management-of-covid-19,Antenatal care and clinical management of COVID-19,Antenatal care and clinical management of COVID-19,2c06b78336a040dfa864dec62c020008,2473a91c4b1944388ff49873a552da0b,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-dating-the-pregnancy,Dating the pregnancy,Dating the pregnancy,90555cac7495468c95710e6e48c80f20,3e7423d817b34538bdf7268985d30afa,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-physical-examination,Physical examination,Physical examination,3206c164a20b45dc996a7406479c2822,150dbcffeb634afa8dadb9ede352ec18,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-screening-tools,Screening tools,Screening tools,ff390502924845028f9917f9a33e883f,939cfc1f65df499c9db9bbb0515ba518,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-treatment-options,Treatment options,Treatment options,2aacf17a89bc4573ad27fb4c2b40686c,d1aa6ef05f2143e788961e8a9718ead6,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-caring-for-the-carer,Caring for the carer,Caring for the carer,dbdaa91ba39b49dab8336f71f6e30ce7,0dd8e299129f4da7b0c3652dabdf34d5,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-implant-insertion,Implant insertion,Implant insertion,bce90ebdcc8644b9a6aabfcfa8235a21,3864c91fa537474cbd485d817ffca21b,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-implant-removal,Implant removal,Implant removal,d64dfc77f87f41ed81e6090428f971b3,3d5333dc69894b33a4689737a3ca9181,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-iud-ius-removal,IUD/IUS removal,IUD/IUS removal,91fd8113d47d421297f483cdddba4292,67b498c4956f4d60846e80313fe24ea9,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-iud-ius-insertion,IUD/IUS insertion,IUD/IUS insertion,dec2ee89867043528286f33218ab0bd9,075300801ed14603a2ed6c7cbd2eca50,,africa,original,mohit@maternity.dk,,,,
procedure,res-procedure-foetal-assessments,Foetal Assessments,Foetal Assessments,339c74e256824b3f8b088e5d39373027,4a0d18f5f8f94b079bd25daa88c8c15a,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-preventative-management-interventions,Preventative Management Interventions,Preventative Management Interventions,729d21c5eaa3404cb937ed1539099ce9,540565adc8f84f2e85d02181128deee7,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-routine-maternal-screening-and-tests,Routine Maternal Screening and Tests,Routine Maternal Screening and Tests,ddf7725ed1544e1f956b4c7245b6abc6,0555f273623b420ebb0b0119bb77db3d,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-pelvic-floor-muscle-exercises,Pelvic floor muscle exercises,Pelvic floor muscle exercises,24ad61e29f294e24a24bc877d3f79936,11bd3acbfe7a4a3bae776dcc04f79115,,africa,original,frederikke@maternity.dk,,,,
procedure,res-procedure-oral-glucose-tolerance-test-ogtt,Oral Glucose Tolerance Test – OGTT,Oral Glucose Tolerance Test – OGTT,,f491eda00c784b10a9a2f456cff00525,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-blood-glucose-measurement,Blood glucose measurement,Blood glucose measurement,,c45ed299d72741f19589fb8df6f96bc2,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-administration-of-insulin,Administration of insulin,Administration of insulin,,4c7d11d2678b42249a93c644197efdcc,,africa,original,nanna@maternity.dk,,,,
procedure,res-procedure-capillary-blood-glucose-testing-on-newborns,Capillary blood glucose testing on newborns,Capillary blood glucose testing on newborns,,05d125a823ab49cf8161a54544304d5e,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-india-preventative-management-interventions,INDIA - Preventative Management Interventions,INDIA - Preventative Management Interventions,729d21c5eaa3404cb937ed1539099ce9,981dbce4a7134b2881179e43c464b2de,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-india-routine-maternal-screening-and-tests,INDIA - Routine Maternal Screening and Tests,INDIA - Routine Maternal Screening and Tests,ddf7725ed1544e1f956b4c7245b6abc6,f4708034cfc546118705d7330f8e1602,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-universal-testing-for-gdm-protocol,Universal testing for GDM - Protocol,Universal testing for GDM - Protocol,,51a896d3d4644b71bee8bb9aa98f2a40,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-administration-of-insulin-using-pen,Administration of insulin using pen,Administration of insulin using pen,,fee45349fd2b47ffa85c6944a11ca50e,,africa,original,sarah@maternity.dk,,,,
procedure,res-procedure-legal-provision,Legal Provision,Legal Provision,ea9c22f39f0e410795bfa0fbc81d128e,eaecd2d9bc414f2681fbd56e4e79c78d,,africa,original,nanna@maternity.dk,,,,
procedure,res-procedure-preventative-management-interventions-eth,Preventative Management Interventions (ETH),Preventative Management Interventions (ETH),729d21c5eaa3404cb937ed1539099ce9,e438e9ffa26244dcb981bd598f9725bf,,africa,original,nanna@maternity.dk,,,,
procedure,res-procedure-preventative-management-interventions-png,Preventative Management Interventions (PNG),Preventative Management Interventions (PNG),729d21c5eaa3404cb937ed1539099ce9,a36bd54be54343c396ff20dc4518b875,,africa,original,nanna@maternity.dk,,,,
procedure,res-procedure-comprehensive-breastfeeding,Comprehensive breastfeeding,Comprehensive breastfeeding,8048f2a863c8480c8d0f1016aa2fbe69,5263b0a54fa74eb0981e70ffb905fee3,,africa,original,jeremy@maternity.dk,,,,
procedure,res-procedure-comprehensive-breastfeeding-global,Comprehensive Breastfeeding(Global),Comprehensive Breastfeeding(Global),8048f2a863c8480c8d0f1016aa2fbe69,b11bc87251fa4f199a32c4c0c4cd9807,,africa,original,natalia@maternity.dk,,,,
procedure,res-procedure-preventative-management-interventions-kyr,Preventative management interventions (KYR),Preventative management interventions (KYR),729d21c5eaa3404cb937ed1539099ce9,637d69528cf749549a38b4d5418f93a3,,africa,original,juliemollar@maternity.dk,,,,
procedure,res-procedure-preventative-management-intervention-taj,Preventative management intervention (TAJ),Preventative management intervention (TAJ),729d21c5eaa3404cb937ed1539099ce9,89f0ebc11a0d42a8b90cead6b05b979d,,africa,original,juliemollar@maternity.dk,,,,
procedure,res-procedure-screening-tool-in,Screening tool (IN),Screening tool (IN),ff390502924845028f9917f9a33e883f,be632006519d4cf58ecab355470709d8,,africa,original,mohit@maternity.dk,,,,
procedure,res-procedure-treatment-options-ind,Treatment options (IND),Treatment options (IND),605fef0049a14853bd0db1471cc52912,3c5151c497f549998f8175d5342110d0,,africa,original,neelam@maternity.dk,,,,
procedure,res-procedure-use-of-condom,Use of condom,Use of condom,3ba2c82fd81240e895a6777914ad4fc0,580671cdf091432997b4712c211a77d3,,africa,original,neelam@maternity.dk,,,,
procedure,res-procedure-expression-of-breast-milk-storage-ind,Expression of breast milk & storage (IND),Expression of breast milk & storage (IND),5d21796c385843eda4bb96088faeada6,652d4532ae2741c0abe0baca9ba3ed6b,,africa,original,neelam@maternity.dk,,,,
procedure,res-procedure-preventative-management-intervention-uzb,Preventative Management Intervention (UZB),Preventative Management Intervention (UZB),729d21c5eaa3404cb937ed1539099ce9,9ec3fd44b1c2406a916702985ecf5b56,,africa,original,juliemollar@maternity.dk,,,,
procedure,res-procedure-urine-test-for-albumin,Urine test for Albumin,Urine test for Albumin,7a61e627c2e8413bb4cf8079c5c66d97,6bdd36b8486244b696979b209f557548,,africa,original,neelam@maternity.dk,,,,
procedure,res-procedure-abdominal-examination-new-2025,Abdominal examination (NEW 2025),Abdominal examination (NEW 2025),2c06b78336a040dfa864dec62c020008,5904936ae3f04d418d907e0838cb8eb7,,africa,original,natalia@maternity.dk,,,,
drug,res-drug-artemether-20-mg-lumefantrin-120-mg,Artemether 20 mg/ Lumefantrin 120 mg,Artemether 20 mg/ Lumefantrin 120 mg,,710b19d76cb44d2bbcdb44fc28a072e8,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-cefuroxime,Cefuroxime,Cefuroxime,,6e915cbcfb9b458e92e061d44ff3320d,,africa,original,sarah@maternity.dk,,,,
drug,res-drug-contraceptives-overview,Contraceptives Overview,Contraceptives Overview,,921d95725def416196b979da13624172,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-nitrofurantoin,Nitrofurantoin,Nitrofurantoin,,004107a671a943ec855116426a72b47b,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-trimethoprim,Trimethoprim,Trimethoprim,,c050920d09cc494fac171fe837adf2c1,,africa,original,stine@maternityworldwide.dk,,,,
drug,res-drug-contraceptives-implant,Contraceptives  Implant,Contraceptives  Implant,,b73a9a58af3a45afbd92a69be05f01a9,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-contraceptives-injectable-depo-provera,Contraceptives  Injectable Depo-Provera,Contraceptives  Injectable Depo-Provera,,e89c8ef3420f468a95dca4b286c3abd8,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-contraceptives-intrauterine-device,Contraceptives  Intrauterine device,Contraceptives  Intrauterine device,,455c86c2cb4c4f68b5e8f5ca95da3bf8,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-tetracycline,Tetracycline,Tetracycline,,ad4577620daf4f06bfcdca802aad7f1c,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-cloxacillin,Cloxacillin,Cloxacillin,,8318670b6de04bf2813f7ace4925a214,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-caffeine-citrate,Caffeine citrate,Caffeine citrate,,63794f4a43974c85ba7cc5da341dfefb,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-cefotaxime,Cefotaxime,Cefotaxime,,1b8d1953a93746b4abf9c100fb69d694,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-aminophylline,Aminophylline,Aminophylline,,bc1ab7c5d86843c7ad859892c804c94d,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-ketamine,Ketamine,Ketamine,,1b185f0f62ac45f591e2962e5c5ca202,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-fentanyl,Fentanyl,Fentanyl,,f5717419a54046d3b49ab60d20c8753f,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-mifepristone,Mifepristone,Mifepristone,,db3cb0c3f0f64bd39f3cc745690a5ad2,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-atropine,Atropine,Atropine,,fe02ce01dfa04f9fa7004a1f75c40b46,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-mefloquine,Mefloquine,Mefloquine,,19db5224d94f46ad900f5c1ce04dd022,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-dihydroartemisinin,Dihydroartemisinin,Dihydroartemisinin,,ee1dd3fdc4894ba29d511060d9c76756,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-piperaquine,Piperaquine,Piperaquine,,5bfd5ff7e8aa416983ee8b384e86aff1,,africa,original,katrine@maternity.dk,,,,
drug,res-drug-sulfamethoxazole-with-trimethoprim,Sulfamethoxazole with Trimethoprim,Sulfamethoxazole with Trimethoprim,,a5fbb460876c40938100de7ca96352df,,africa,original,sarah@maternity.dk,,,,
drug,res-drug-xylocaine,Xylocaine,Xylocaine,,02723ea50a3347a4b345b96a4526ffee,,africa,original,sarah@maternity.dk,,,,
drug,res-drug-combi-pack-mifepristone-misoprostol-med-ab-1-trimester,COMBI-PACK/Mifepristone & Misoprostol (MED.AB 1. trimester),COMBI-PACK/Mifepristone & Misoprostol (MED.AB 1. trimester),,df281943e4ab431fbfaad744af5bfb4a,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-misoprostol-med-ab-1-trimester,Misoprostol (MED.AB 1. trimester),Misoprostol (MED.AB 1. trimester),,ae7a1eca213f4b01ac224f56fe64eda3,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-combi-pack-mifepristone-misoprostol-med-ab-2-trimester,COMBI-PACK/Mifepristone & Misoprostol (MED.AB 2. trimester),COMBI-PACK/Mifepristone & Misoprostol (MED.AB 2. trimester),,37264276f2ab4bd896cbb9b88660f021,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-misoprostol-med-ab-2-trimester,Misoprostol (MED.AB 2. trimester),Misoprostol (MED.AB 2. trimester),,b50cf03e34364168b540336fd0adfcd1,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-misoprostol-sur-ab,Misoprostol (SUR.AB),Misoprostol (SUR.AB),,81ed954e51764861a08a8d1b60a983aa,,africa,original,frederikke@maternity.dk,,,,
drug,res-drug-combi-pack-letrozole-misoprostol-med-ab-1-trimester,COMBI-PACK/Letrozole & Misoprostol (MED.AB 1. trimester),COMBI-PACK/Letrozole & Misoprostol (MED.AB 1. trimester),,233e6bac9b0e489b91fe9eb5345c54cc,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-copper-intrauterine-device-iud,Copper intrauterine device (IUD),Copper intrauterine device (IUD),,4afa32d69c43491a85257b76307d7b46,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-hormonal-intrauterine-device-ius,Hormonal intrauterine device (IUS),Hormonal intrauterine device (IUS),,edf2c663cd9043e6ad9e75dd58c2c5be,,africa,original,nanna@maternity.dk,,,,
drug,res-drug-progestin-only-injectables,Progestin-Only injectables,Progestin-Only injectables,,6abba11d295845b991a70241fcaa45e0,,africa,original,nanna@maternity.dk,,,,
